MSOA11CD,rail_entry_total,rail_exit_total,bus_alighting_total,bus_boarding_total,origin_total,destination_total,od_origin_total,od_destination_total,dominant_lnwc,dominant_lnwc_purity,fitted_log,residual_log,std_residual,direction,mismatch_quartile
E02000165,0.0,0.0,222.13053,120.56786,120.56786,222.13053,631,899,7,0.6,6.089093609397283,-1.2886209840115779,-1.434181953920555,origin,Q1_most_negative
E02000166,0.0,0.0,1003.32144,512.19458,512.19458,1003.32144,950,1307,5,0.6,6.567581440640314,-0.3269263691393256,-0.36385555155306853,origin,Q2
E02000167,2510.087821992,2602.57343219,246.96077,368.67565,2878.763471992,2849.53420219,761,567,2,0.4,6.308132210014407,1.6573312319623579,1.8445412375249501,origin,Q4_most_positive
E02000168,4822.395688909478,6882.246719907438,645.78439,529.94119,5352.336878909478,7528.031109907438,1249,1139,2,0.6,6.887707205755538,1.6977681553887436,1.889545863842341,origin,Q4_most_positive
E02000169,0.0,0.0,323.17427000000004,280.6411,280.6411,323.17427000000004,34,128,5,0.6,2.7008392431067927,2.9397943222317267,3.271869709941779,origin,Q4_most_positive
E02000170,0.0,0.0,1051.7918,840.45978,840.45978,1051.7918,845,1123,2,0.6,6.430583980610106,0.30455423627541833,0.338956291318889,origin,Q3
E02000171,923.593221982,929.8576938916,714.0028599999999,502.48679,1426.080011982,1643.8605538916,954,680,3,0.4,6.572496333381068,0.6908893525883721,0.7689313257599383,origin,Q4_most_positive
E02000172,1415.1688094183182,1055.361125168478,865.03325,733.34131,2148.510119418318,1920.3943751684776,928,1013,2,0.8333333333333334,6.540174474155048,1.1328207695712385,1.260782747528864,origin,Q4_most_positive
E02000173,831.7001917380614,814.6954525866747,1144.70213,1189.889,2021.5891917380611,1959.3975825866744,1366,974,2,0.8,6.992479886131861,0.6196538615752987,0.6896491652509783,origin,Q4_most_positive
E02000174,0.0,0.0,753.51609,396.48961,396.48961,753.51609,486,728,2,0.4,5.783908850955233,0.20125994443276074,0.22399400904830039,origin,Q3
E02000175,7375.92633455588,11146.129393915371,1507.90194,1575.47413,8951.40046455588,12654.03133391537,2212,1849,1,0.4,7.556572564833747,1.5431044188039955,1.7174115103839351,origin,Q4_most_positive
E02000176,1709.1395233340002,2582.446302694,394.03806,321.02133,2030.160853334,2976.484362694,537,420,2,0.75,5.900531095981852,1.7158316615436924,1.9096498004329994,origin,Q4_most_positive
E02000177,2971.318703978,3252.1929659008,1041.3274,802.0972,3773.415903978,4293.5203659008,1164,1406,2,1.0,6.805244508767357,1.4307564135211983,1.5923728188410142,origin,Q4_most_positive
E02000178,0.0,0.0,2529.69009,2956.06067,2956.06067,2529.69009,870,703,2,0.8,6.464685734723254,1.527265302335044,1.6997832276788847,origin,Q4_most_positive
E02000179,0.0,0.0,142.93583999999998,168.6814,168.6814,142.93583999999998,567,501,2,0.75,5.964071355582126,-0.8301487945346544,-0.923921335258814,origin,Q1_most_negative
E02000180,0.0,0.0,1236.10813,764.67838,764.67838,1236.10813,329,591,2,0.75,5.328200161774916,1.3125620503441189,1.4608273723312153,origin,Q4_most_positive
E02000181,0.0,0.0,27.60271,15.523559999999998,15.523559999999998,27.60271,312,509,2,0.4,5.266268108122728,-2.4614808668778645,-2.7395265815143977,origin,Q1_most_negative
E02000182,2314.4144736811363,3183.917959257249,1490.78004,1806.23266,4120.647133681136,4674.697999257249,1292,1018,3,0.5,6.927311274307623,1.3966968778697595,1.5544659618238785,origin,Q4_most_positive
E02000183,0.0,0.0,317.2462,407.4399,407.4399,317.2462,1223,887,1,0.4,6.86309412628443,-0.8507493464311251,-0.9468488990167364,origin,Q1_most_negative
E02000184,2315.029217587301,1436.1136465140507,1685.58842,1877.40714,4192.436357587301,3121.702066514051,1385,1785,2,0.6,7.008643207093982,1.3326326027725646,1.483165068562487,origin,Q4_most_positive
E02000185,250.5938395612,371.45466686406,2602.81799,1856.94003,2107.5338695612,2974.27265686406,1099,1129,3,0.6,6.7380179739870005,0.9157301624147784,1.0191698644449625,origin,Q4_most_positive
E02000186,10075.824826152051,7058.933758407301,5285.46475,5504.8627400000005,15580.687566152052,12344.3985084073,4515,3862,1,0.5,8.391800271871254,1.2620513578720534,1.4046110569659702,origin,Q4_most_positive
E02000187,36328.01859835022,31536.144770401534,3046.5183,3847.46221,40175.48080835022,34582.66307040153,6697,6428,1,0.6666666666666666,8.853376534554384,1.7476605143229005,1.945073999508066,origin,Q4_most_positive
E02000188,20915.438993048712,18815.253040286025,2682.31623,2848.94099,23764.37998304871,21497.569270286025,1572,2712,3,0.5,7.156844546062091,2.9191406320460196,3.2488830054617743,origin,Q4_most_positive
E02000189,0.0,0.0,2294.13779,2990.9387,2990.9387,2294.13779,644,980,1,0.5,6.112935669052097,1.8907411818644748,2.104316875333522,origin,Q4_most_positive
E02000191,20615.563674700374,8012.824837603057,3069.63153,3928.97788,24544.54155470037,11082.456367603058,6297,4571,1,1.0,8.781271797615918,1.3270137123810652,1.4769114755351105,origin,Q4_most_positive
E02000192,0.0,0.0,439.41806,464.55385,464.55385,439.41806,1960,1396,1,1.0,7.4150085374581405,-1.2717807653693738,-1.4154394858276182,origin,Q1_most_negative
E02000193,27299.85405545,9213.666822734,8869.956040000001,12036.92393,39336.77798545,18083.622862734,13269,10538,1,1.0,9.653966072471098,0.9259745355547011,1.0305714288062438,origin,Q4_most_positive
E02000194,0.0,0.0,1785.42345,1170.64881,1170.64881,1785.42345,2530,2478,5,0.4,7.713793542497497,-0.6476262674352702,-0.7207812981200425,origin,Q1_most_negative
E02000195,0.0,0.0,1360.29922,786.2390800000001,786.2390800000001,1360.29922,1086,1493,5,0.6,6.724096795672001,-0.055564806857251625,-0.06184133601462088,origin,Q3
E02000196,0.0,0.0,594.16595,478.81534,478.81534,594.16595,1070,1326,4,0.5,6.706732674318797,-0.5333313527694292,-0.5935757768128044,origin,Q2
E02000197,0.0,0.0,941.17214,867.93685,867.93685,941.17214,1576,1436,2,0.4,7.159818443473608,-0.3925479905841165,-0.4368897070036053,origin,Q2
E02000198,0.0,0.0,971.18556,560.9608,560.9608,971.18556,1237,1834,2,0.6,6.8764115733773945,-0.5449794768060894,-0.6065396579676811,origin,Q2
E02000199,0.0,0.0,383.17871,157.08536,157.08536,383.17871,998,1223,2,0.4,6.62524091467402,-1.562105774366696,-1.7385592346458953,origin,Q1_most_negative
E02000200,0.0,0.0,1557.12665,1122.31551,1122.31551,1557.12665,2575,2944,2,0.4,7.7344299553578075,-0.7103900872742264,-0.7906348383688819,origin,Q1_most_negative
E02000201,810.2745504251973,3832.218939794722,781.04352,807.67727,1617.9518204251972,4613.262459794722,1517,1946,3,0.4,7.115168564529149,0.2743656298577495,0.3053576187259228,origin,Q3
E02000202,0.0,0.0,648.6305600000001,276.26743,276.26743,648.6305600000001,1039,1178,4,0.5,6.672338808412835,-1.0473563167102826,-1.1656643399321618,origin,Q1_most_negative
E02000203,0.0,0.0,2361.63773,2098.07451,2098.07451,2361.63773,4568,3676,2,0.4,8.405462834845782,-0.7562110177990613,-0.8416316423057448,origin,Q1_most_negative
E02000204,0.0,0.0,2915.9699100000003,1838.12465,1838.12465,2915.9699100000003,2028,2032,2,0.3333333333333333,7.454925214590698,0.062119789119504,0.06913676064718081,origin,Q3
E02000206,0.0,0.0,1025.33792,660.35665,660.35665,1025.33792,2219,2376,2,0.5,7.560270650621021,-1.0659773950093765,-1.1863888312996422,origin,Q1_most_negative
E02000207,0.0,0.0,835.56355,561.25707,561.25707,835.56355,950,1446,2,0.4,6.567581440640314,-0.23562227540240155,-0.26223786475355676,origin,Q2
E02000208,0.0,0.0,2134.60753,1435.71485,1435.71485,2134.60753,2014,2552,4,0.5,7.446817565648221,-0.17670313349787037,-0.19666329231651208,origin,Q2
E02000209,0.0,0.0,579.57239,353.18542,353.18542,579.57239,1208,1630,4,0.8,6.848655330810331,-0.9788347694934663,-1.089402686822072,origin,Q1_most_negative
E02000210,0.0,0.0,382.53013,205.115,205.115,382.53013,855,1345,5,0.8,6.444344085791759,-1.115909820339911,-1.2419615592103765,origin,Q1_most_negative
E02000211,0.0,0.0,232.01016,75.39789,75.39789,232.01016,687,1019,6,1.0,6.188508436432432,-1.8525533584423828,-2.0618154044658263,origin,Q1_most_negative
E02000212,0.0,0.0,1152.03299,920.24073,920.24073,1152.03299,2805,2537,1,0.4,7.834573981052571,-1.0088526000148486,-1.1228112928930294,origin,Q1_most_negative
E02000213,1519.203433014,2774.680985524,6775.95902,7035.29855,8554.501983013999,9550.640005524,9136,7471,2,0.7142857142857143,9.216990262126675,-0.16266040037231555,-0.1810343101081856,origin,Q2
E02000214,0.0,0.0,118.34758,103.03801,103.03801,118.34758,838,1055,6,0.75,6.420854784777119,-1.7760984716383437,-1.9767242719265734,origin,Q1_most_negative
E02000215,0.0,0.0,1154.40921,1357.78446,1357.78446,1154.40921,4108,4084,2,0.5,8.281205579911456,-1.0668597802520967,-1.1873708896451267,origin,Q1_most_negative
E02000216,0.0,0.0,436.82193,318.88888,318.88888,436.82193,534,1020,3,0.25,5.89398324214634,-0.12600955665781033,-0.14024343420015078,origin,Q2
E02000217,0.0,0.0,1168.79974,1229.80784,1229.80784,1168.79974,4661,3193,4,0.42857142857142855,8.42905811856589,-1.313632105297537,-1.46201829931668,origin,Q1_most_negative
E02000218,0.0,0.0,705.06667,309.98703,309.98703,705.06667,684,1179,6,0.75,6.183391291465729,-0.44364008433620317,-0.49375309799010614,origin,Q2
E02000219,0.0,0.0,1070.30294,711.32663,711.32663,1070.30294,1139,1709,5,0.4,6.779842829905293,-0.21130627368692867,-0.23517515874106554,origin,Q2
E02000220,0.0,0.0,8312.05286,10288.78721,10288.78721,8312.05286,15403,11013,3,0.5555555555555556,9.82858294046062,-0.5896757911466359,-0.656284810521705,origin,Q2
E02000221,0.0,0.0,1182.79217,893.95699,893.95699,1182.79217,2691,3112,5,0.6,7.78600727173534,-0.9892316104811263,-1.100973941603183,origin,Q1_most_negative
E02000222,0.0,0.0,643.9245099999999,410.48229,410.48229,643.9245099999999,964,1230,6,0.6,6.584694063222438,-0.5649280816985316,-0.6287416316260387,origin,Q2
E02000223,0.0,0.0,416.16235,211.4864,211.4864,416.16235,1002,1217,6,0.6,6.6299201275993696,-1.2710421412829858,-1.4146174277138888,origin,Q1_most_negative
E02000224,0.0,0.0,1004.21274,744.85766,744.85766,1004.21274,946,1226,6,0.8,6.562645831746712,0.05188894596204996,0.0577502545977959,origin,Q3
E02000225,0.0,0.0,484.41508,318.20842,318.20842,484.41508,857,1093,5,0.6,6.4470768092639625,-0.6812325655900988,-0.7581837205155604,origin,Q1_most_negative
E02000226,0.0,0.0,688.67821,465.00594,465.00594,688.67821,1670,1652,7,0.6,7.227615281666649,-1.0834169008411267,-1.2057982812927084,origin,Q1_most_negative
E02000227,0.0,0.0,1285.49334,896.16102,896.16102,1285.49334,1612,2125,6,0.5,7.186249015804044,-0.38701366037911544,-0.4307302259726968,origin,Q2
E02000228,0.0,0.0,194.66346,147.5222,147.5222,194.66346,486,660,7,1.0,5.783908850955233,-0.7831744089362402,-0.8716407834459577,origin,Q1_most_negative
E02000229,0.0,0.0,594.80177,369.21046,369.21046,594.80177,1386,1185,6,0.5,7.009487759223191,-1.0954161044856603,-1.219152899556672,origin,Q1_most_negative
E02000230,0.0,0.0,1878.55379,1969.67907,1969.67907,1878.55379,2987,2790,5,0.5,7.90816284693277,-0.3220293790142996,-0.35840540371830665,origin,Q2
E02000231,0.0,0.0,279.95602,171.21665000000002,171.21665000000002,279.95602,471,566,5,0.4,5.74727484731134,-0.5985215700964064,-0.6661297972909233,origin,Q2
E02000232,0.0,0.0,193.34302,115.93025,115.93025,193.34302,171,413,7,1.0,4.56519728168404,0.19638032149720264,0.21856319017840417,origin,Q3
E02000233,0.0,0.0,306.81109,144.90794,144.90794,306.81109,534,1260,6,0.5,5.89398324214634,-0.9110073672621706,-1.013913588422786,origin,Q1_most_negative
E02000234,0.0,0.0,1006.92834,889.91425,889.91425,1006.92834,1754,1528,6,0.8,7.285047459833889,-0.4927992771740364,-0.5484652500597077,origin,Q2
E02000235,0.0,0.0,141.89346999999998,72.13273,72.13273,141.89346999999998,401,485,7,1.0,5.559302429770515,-1.2670264204036297,-1.410148096165969,origin,Q1_most_negative
E02000236,0.0,0.0,137.09732,71.44145999999999,71.44145999999999,137.09732,244,345,7,0.6,4.979444523263748,-0.6966657358409245,-0.7753602018395047,origin,Q1_most_negative
E02000237,0.0,0.0,463.52104,218.86979,218.86979,463.52104,741,1002,7,0.8,6.276987515705779,-0.8839520082102039,-0.9838020907903501,origin,Q1_most_negative
E02000238,0.0,0.0,578.51557,511.12195,511.12195,578.51557,1495,2188,5,0.4,7.098073786817475,-0.8595110065454259,-0.9566002649949602,origin,Q1_most_negative
E02000239,0.0,0.0,590.97402,389.70415,389.70415,590.97402,1245,1447,5,0.6,6.883954088836234,-0.9160034648710376,-1.0194740387953667,origin,Q1_most_negative
E02000240,0.0,0.0,940.26518,659.7893799999999,659.7893799999999,940.26518,1295,1671,5,0.8333333333333334,6.930024998526568,-0.4365898478775172,-0.48590647588370306,origin,Q2
E02000241,911.14869607,3005.79138986,1893.84585,2404.21527,3315.36396607,4899.63723986,2347,1860,6,0.75,7.625911454502891,0.48071281630503826,0.5350135181073679,origin,Q3
E02000242,0.0,0.0,385.90854,267.29665,267.29665,385.90854,1216,1532,5,0.5,6.856378171508666,-1.264284900178147,-1.4070968973398756,origin,Q1_most_negative
E02000243,790.8772639944084,2225.8329349620003,1129.64967,1312.85976,2103.7370239944084,3355.482604962001,3429,2846,5,0.6,8.069705380794897,-0.4177595717015281,-0.4649491559160646,origin,Q2
E02000244,378.651586185246,1128.602302001,502.71867,491.86783,870.519416185246,1631.320972001,2224,2110,5,0.5,7.562905008259419,-0.7926668645053532,-0.8822054945941755,origin,Q1_most_negative
E02000245,0.0,0.0,1451.12683,899.43966,899.43966,1451.12683,890,1384,5,0.8,6.491269656841389,0.3116134983113259,0.34681295852011484,origin,Q3
E02000246,0.0,0.0,2182.00115,1458.48893,1458.48893,2182.00115,2394,2359,5,0.8,7.649119323322456,-0.363277717846362,-0.4043131018825737,origin,Q2
E02000247,0.0,0.0,1574.25864,960.8073,960.8073,1574.25864,1584,1977,5,0.8333333333333334,7.165743675478204,-0.2969295567279078,-0.3304703377707598,origin,Q2
E02000248,760.5278949177716,1860.417846167858,1497.79727,1341.62949,2102.157384917772,3358.215116167858,1474,1521,4,0.75,7.08151989214309,0.5696751190464653,0.6340248882107632,origin,Q4_most_positive
E02000249,0.0,0.0,3714.45475,2930.49866,2930.49866,3714.45475,3641,3261,5,0.5,8.139931725425658,-0.1566626661253645,-0.17435907951042653,origin,Q2
E02000250,0.0,0.0,417.33952,209.20939,209.20939,417.33952,776,810,5,1.0,6.330958887552415,-0.982854758366118,-1.0938767684703241,origin,Q1_most_negative
E02000251,0.0,0.0,650.25001,368.12086,368.12086,650.25001,833,1122,6,0.6,6.413855532160419,-0.502731407872063,-0.5595193014742252,origin,Q2
E02000252,2564.652274922316,5712.931459860293,2007.47759,2234.05858,4798.710854922316,7720.409049860293,4869,4730,3,0.3333333333333333,8.480170316806596,-0.003859360282879365,-0.004295308659457296,origin,Q3
E02000253,0.0,0.0,1173.03242,619.30311,619.30311,1173.03242,1350,1768,5,0.6666666666666666,6.978693454902224,-0.5484852092326742,-0.6104413934227642,origin,Q2
E02000254,0.0,0.0,2377.28199,1439.98874,1439.98874,2377.28199,866,1560,5,1.0,6.459295752933177,0.8137890290177721,0.9057135916586418,origin,Q4_most_positive
E02000255,753.42742854,2111.554128912504,987.44099,593.40971,1346.83713854,3098.995118912504,798,1285,5,0.5,6.363653108367967,0.8426033586984856,0.9377827509809965,origin,Q4_most_positive
E02000256,0.0,0.0,694.9482399999999,539.92525,539.92525,694.9482399999999,923,1090,4,0.3333333333333333,6.533855130828899,-0.24057403158423174,-0.2677489649485009,origin,Q2
E02000257,5175.715416466507,12182.422444737958,5476.49539,8810.46127,13986.176686466508,17658.917834737957,8850,6041,3,0.2222222222222222,9.179751428842982,0.3661448090483219,0.4075040560212333,origin,Q3
E02000258,182.0284393478068,688.2597475516001,261.40462,205.21744,387.2458793478068,949.6643675516,490,706,5,0.5,5.79348740314962,0.16815144542377247,0.18714561655024609,origin,Q3
E02000259,498.36703624,1609.623106083036,346.35292,230.00264,728.36967624,1955.976026083036,879,1076,5,1.0,6.476723240258224,0.11545746368483556,0.1284993903690313,origin,Q3
E02000260,0.0,0.0,3875.72484,3597.93327,3597.93327,3875.72484,5467,4699,6,0.6,8.615791040880252,-0.42739827423457477,-0.47567663389727033,origin,Q2
E02000261,0.0,0.0,2214.72323,1440.09526,1440.09526,2214.72323,1496,1835,4,0.6666666666666666,7.098856260268835,0.17430244041595255,0.19399142003000777,origin,Q3
E02000262,513.18217323,785.1741789184,1204.95457,1170.33506,1683.51723323,1990.1287489184,2723,2569,1,0.4,7.799844614159586,-0.3706103208933591,-0.4124739863441383,origin,Q2
E02000263,0.0,0.0,2306.81287,2348.68115,2348.68115,2306.81287,2056,1906,4,0.8333333333333334,7.470974022506493,0.2910608945751685,0.32393875908506026,origin,Q3
E02000264,523.1255156889704,1213.217768152776,655.89269,553.22267,1076.3481856889705,1869.110458152776,1018,1303,4,0.4,6.648452209378068,0.33380570772097773,0.371511971377927,origin,Q3
E02000265,0.0,0.0,2639.19944,2282.25968,2282.25968,2639.19944,2079,2242,2,0.3333333333333333,7.48399438578703,0.2493649993465592,0.27753294912899923,origin,Q3
E02000266,1926.5195744975,5888.219495380222,2743.0936500000003,2664.71617,4591.2357444975005,8631.313145380222,2444,2923,5,0.42857142857142855,7.67331380957755,0.7588084651915317,0.8445224940168059,origin,Q4_most_positive
E02000267,0.0,0.0,1705.28459,1128.48158,1128.48158,1705.28459,1735,2028,2,0.75,7.272301153484381,-0.24278712581023143,-0.2702120474534697,origin,Q2
E02000268,0.0,0.0,591.73452,491.02565,491.02565,591.73452,1017,1132,5,0.6666666666666666,6.647302507296127,-0.4487716580164145,-0.499464327636904,origin,Q2
E02000269,1044.7571671752642,3354.166307169507,650.20821,819.21445,1863.9716171752643,4004.3745171695073,1652,1614,2,0.4,7.214933156152872,0.3160679571364584,0.3517705872881947,origin,Q3
E02000270,1261.902833803,3225.0798047473604,2555.29559,2160.14844,3422.051273803,5780.375394747361,1801,2271,2,0.8,7.315994247959438,0.8222933696589703,0.9151785716868501,origin,Q4_most_positive
E02000271,0.0,0.0,82.58112,113.07275,113.07275,82.58112,384,630,4,0.5,5.508706210918397,-0.7718698081653264,-0.8590592295033476,origin,Q1_most_negative
E02000272,0.0,0.0,292.2416,204.81124,204.81124,292.2416,611,952,5,0.5,6.051438548910234,-0.7244791108695239,-0.8063153399589097,origin,Q1_most_negative
E02000274,0.0,0.0,2554.68953,1938.85622,1938.85622,2554.68953,4307,4152,4,0.5714285714285714,8.336585586172802,-0.7662164502640243,-0.8527672755605669,origin,Q1_most_negative
E02000275,0.0,0.0,1101.31882,966.46801,966.46801,1101.31882,1994,2291,3,0.5,7.435136955313856,-0.5604545955560489,-0.6237628262392992,origin,Q2
E02000276,0.0,0.0,572.72708,446.00099,446.00099,572.72708,754,860,5,0.75,6.29732554091485,-0.1947647315386325,-0.21676510525485793,origin,Q2
E02000277,0.0,0.0,515.09611,320.05282,320.05282,515.09611,504,844,2,0.25,5.826408448262246,-0.05480279038220992,-0.06099324313808493,origin,Q3
E02000278,268.1745050997,816.585126236104,695.85197,548.83946,817.0139650997,1512.437096236104,712,614,4,0.4,6.23030343243624,0.47657597626979964,0.5304093859394085,origin,Q3
E02000279,0.0,0.0,728.32079,455.42923,455.42923,728.32079,680,1187,3,0.3333333333333333,6.176533459411194,-0.053099798776413465,-0.05909788378959125,origin,Q3
E02000280,0.0,0.0,567.68641,398.14787,398.14787,567.68641,677,818,5,0.4,6.171363599020586,-0.18203164928273896,-0.20259371039495205,origin,Q2
E02000281,0.0,0.0,474.49924,257.30678,257.30678,474.49924,1463,1526,5,0.4,7.072754498208839,-1.5186065499033319,-1.6901463937027932,origin,Q1_most_negative
E02000282,0.0,0.0,1683.96753,1169.56598,1169.56598,1683.96753,1019,1427,2,0.4,6.649600783748122,0.4156418706672129,0.4625922420950908,origin,Q3
